,Latitude,Longitude,Region,Council,Ward,SchoolName,Ownership
8884,-8.8021944,35.7905,Morogoro,Kilombero,Kamwene,Kamwene,Government
8885,-7.87208,36.88973,Morogoro,Kilombero,Kisawasawa,Kanolo,Government
8886,-7.8600716,37.0001816,Morogoro,Kilombero,"Mang'ula ""B""",Kanyenja,Government
8887,-7.82566,36.93964,Morogoro,Kilombero,Mkula,Katurukila,Government
8888,-8.2389444,36.6855955,Morogoro,Kilombero,Igima,Kibasila,Government
8889,-7.9582777,36.8542721,Morogoro,Kilombero,Kiberege,Kiberege,Government
8890,-7.9613688,36.8544928,Morogoro,Kilombero,Kiberege,Kiberege Mag.,Government
8891,-7.7826944,37.0366666,Morogoro,Kilombero,Msolwa Station,Kibong'Oto,Government
8892,-7.7043333,36.9321111,Morogoro,Kilombero,Kidatu,Kidatu,Government
8893,-8.3658333,36.0655,Morogoro,Kilombero,Mngeta,Kidete,Government
8894,-8.6362535,35.844166,Morogoro,Kilombero,Chisano,Kihansi,Government
8895,-8.6112979,35.2915928,Morogoro,Kilombero,Uchindile,Kihata,Government
8896,-7.69025,37.0075277,Morogoro,Kilombero,Kidatu,Kilombero,Government
8897,-7.8939316,36.8705733,Morogoro,Kilombero,Kisawasawa,Kisawasawa,Government
8898,-8.7943333,35.8623055,Morogoro,Kilombero,Kalengakelo,Kisiwani,Government
8899,-7.8678611,36.9017222,Morogoro,Kilombero,Mwaya,Kiswanya,Government
8900,-8.7678929,35.5286272,Morogoro,Kilombero,Uchindile,Kitete,Government
8901,-7.9355786,36.9138601,Morogoro,Kilombero,Kisawasawa,Liegama,Government
8902,-8.1898888,36.2588888,Morogoro,Kilombero,Mbingu,Londo,Government
8903,-8.55208111,35.944496,Morogoro,Kilombero,Ching'anda,Lufulu,Government
8904,-8.7656683,35.3671316,Morogoro,Kilombero,Uchindile,Lugala,Government
8905,-8.3213333,36.1319166,Morogoro,Kilombero,Mchombe,Lukongolo,Government
8906,-8.9017009,35.8848159,Morogoro,Kilombero,Utengule,Luvambo,Government
8907,-8.4188726,36.1421733,Morogoro,Kilombero,Mngeta,Luvikila,Government
8908,-8.1607777,36.3357777,Morogoro,Kilombero,Namwawala,Lwipa,Government
8909,-8.8811933,35.7407716,Morogoro,Kilombero,Kamwene,Lyasenga,Government
8910,-7.7029144,36.9544317,Morogoro,Kilombero,Mkula,Magombera,Government
8911,-8.7926111,35.8885,Morogoro,Kilombero,Kalengakelo,Makirika,Government
8912,-8.49753,35.9408817,Morogoro,Kilombero,Chita,Makutano,Government
8913,-7.8351666,36.8973888,Morogoro,Kilombero,Mang'ula,Mang'Ula,Government
8914,-8.2070833,36.2150555,Morogoro,Kilombero,Igima,Matalawani,Government
8915,-8.7867179,35.0829388,Morogoro,Kilombero,Mlimba,Matangini,Government
8916,-8.8458611,35.7718055,Morogoro,Kilombero,Kamwene,Matema,Government
8917,-8.1898888,36.2593333,Morogoro,Kilombero,Mbingu,Matete,Government
8918,-8.049695,36.8222516,Morogoro,Kilombero,Signal,Mbalaji,Government
8919,-8.2101944,36.2480833,Morogoro,Kilombero,Mbingu,Mbingu,Government
8920,-8.3156388,36.1223333,Morogoro,Kilombero,Mchombe,Mchombe,Government
8921,-8.5439893,36.023517,Morogoro,Kilombero,Chita,Merera,Government
8922,-7.8626111,36.8948611,Morogoro,Kilombero,Mwaya,Mgudeni,Government
8923,-7.8917222,36.9480407,Morogoro,Kilombero,Mwaya,Mhelule,Government
8924,-7.8545,36.9003611,Morogoro,Kilombero,Mwaya,Mikoleko,Government
8925,-7.7907777,36.9086944,Morogoro,Kilombero,Mkula,Misufini,Government
8926,-7.7686216,36.9624683,Morogoro,Kilombero,Sanje,Miwangani,Government
8927,-8.2730567,36.2880233,Morogoro,Kilombero,Mofu,Miyomboni,Government
8928,-7.6821111,36.9669166,Morogoro,Kilombero,Kidatu,Mkamba,Government
8929,-8.3470195,36.098934,Morogoro,Kilombero,Mngeta,Mkangawalo,Government
8930,-7.9435637,36.3700323,Morogoro,Kilombero,Kiberege,Mkasu,Government
8931,-8.51935,35.945965,Morogoro,Kilombero,Chita,Mkondoa,Government
8932,-7.7990833,36.89975,Morogoro,Kilombero,Mkula,Mkula,Government
8933,-8.2904722,36.1528333,Morogoro,Kilombero,Mchombe,Mkusi,Government
8934,-8.6563444,35.8453898,Morogoro,Kilombero,Chisano,Mkuyuni,Government
8935,-7.84216555,36.8908934,Morogoro,Kilombero,"Mang'ula ""B""",Mlimani,Government
8936,-8.7823888,35.8106388,Morogoro,Kilombero,Mlimba,Mlimba,Government
8937,-8.327153,36.1177183,Morogoro,Kilombero,Mngeta,Mngeta,Government
8938,-8.2879722,36.3668888,Morogoro,Kilombero,Mofu,Mofu,Government
8939,-8.9349722,35.8170833,Morogoro,Kilombero,Utengule,Mpanga,Government
8940,-8.2133506,36.2113097,Morogoro,Kilombero,Igima,Mpofu,Government
8941,-7.8593055,36.954333,Morogoro,Kilombero,Mang'ula,Msalise,Government
8942,-7.7958888,37.0371666,Morogoro,Kilombero,Msolwa Station,Msolwa St.,Government
8943,-7.7443825,36.9255273,Morogoro,Kilombero,Sanje,Msolwa Uj.,Government
8944,-7.7658611,37.065811,Morogoro,Kilombero,Msolwa Station,Mtukula,Government
8945,-8.4003065,36.0454455,Morogoro,Kilombero,Mngeta,Mtyangimbole,Government
8946,-7.6868055,36.0024444,Morogoro,Kilombero,Kidatu,Muungano,Government
8947,-8.8698254,35.7741691,Morogoro,Kilombero,Kamwene,Mwaliga,Government
8948,-8.7867179,35.0829388,Morogoro,Kilombero,Mlimba,Mwangaza,Government
8949,-7.8543916,36.9003611,Morogoro,Kilombero,Mwaya,Mwaya,Government
8950,-8.7971944,35.8322777,Morogoro,Kilombero,Mlimba,Mwembeni,Government
8951,-7.7004166,36.9574444,Morogoro,Kilombero,Kidatu,Mwenge,Government
8952,-8.3098611,36.1493611,Morogoro,Kilombero,Mchombe,Nakaguru,Government
8953,-8.1553888,36.3935555,Morogoro,Kilombero,Namwawala,Namwawala,Government
8954,-7.9510052,36.8594964,Morogoro,Kilombero,Kiberege,Nanenane,Government
8955,-8.1552222,36.3942222,Morogoro,Kilombero,Namwawala,Narubungo,Government
8956,-8.3344722,36.1318055,Morogoro,Kilombero,Mchombe,Ngai,Government
8957,-8.2069166,36.2148611,Morogoro,Kilombero,Igima,Ngajengwa,Government
8958,-8.9552222,35.8876111,Morogoro,Kilombero,Utengule,Ngalimila,Government
8959,-8.2945277,36.0007862,Morogoro,Kilombero,Mofu,Nganyangila,Government
8960,-8.7590555,35.9335277,Morogoro,Kilombero,Kalengakelo,Ngolo,Government
8961,-8.7304616,35.8529083,Morogoro,Kilombero,Kalengakelo,Ngwasi,Government
8962,-8.2354444,36.1811388,Morogoro,Kilombero,Mchombe,Njage,Government
8963,-7.6858055,36.9625833,Morogoro,Kilombero,Kidatu,Nyandeo,Government
8964,-7.7355555,37.0402222,Morogoro,Kilombero,Msolwa Station,Nyange,Government
8965,-8.7837777,35.8136388,Morogoro,Kilombero,Mlimba,Papango,Non-Government
8966,-8.7872596,35.8032797,Morogoro,Kilombero,Kamwene,Robert,Non-Government
8967,-7.95113065,36.8598499,Morogoro,Kilombero,Kiberege,Sabasaba,Government
8968,-8.0668066,36.7950766,Morogoro,Kilombero,Signal,Sagamaganga,Government
8969,-7.7692777,36.9203611,Morogoro,Kilombero,Sanje,Sanje,Government
8970,-8.0203888,36.8358333,Morogoro,Kilombero,Signal,Signal,Government
8971,-7.8203333,36.8996111,Morogoro,Kilombero,Mkula,Sonjo,Government
8972,-8.52064,35.94338,Morogoro,Kilombero,Chita,St. Augustine,Non-Government
8973,-8.001483,36.8372966,Morogoro,Kilombero,Signal,Sululu,Government
8974,-9.0003701,35.6249444,Morogoro,Kilombero,Masagati,Tanganyika,Government
8975,-9.0280467,35.6119444,Morogoro,Kilombero,Masagati,Taweta,Government
8976,-8.3215833,36.1321666,Morogoro,Kilombero,Mchombe,Towa,Government
8977,-7.8411569,36.898538,Morogoro,Kilombero,Mang'ula,Tumaini,Government
8978,-8.6043999,35.8914058,Morogoro,Kilombero,Ching'anda,Udagaji,Government
8979,-7.8622777,36.8936111,Morogoro,Kilombero,Mwaya,Udzungwa,Government
8980,-8.7071388,35.9201666,Morogoro,Kilombero,Kalengakelo,Ugga,Government
8981,-7.7909942,37.0328546,Morogoro,Kilombero,Msolwa Station,Ukombozi,Government
8982,-8.2101666,36.2483888,Morogoro,Kilombero,Mbingu,Upendo,Government
8983,-8.8281111,35.8520833,Morogoro,Kilombero,Kamwene,Utatala,Government
8984,-8.95342,35.8433611,Morogoro,Kilombero,Utengule,Utengule,Government
8985,-8.2062854,36.2845821,Morogoro,Kilombero,Mbingu,Vigaeni,Government
8986,-8.81225,35.8062777,Morogoro,Kilombero,Kamwene,Viwanja Sitini,Government
8987,-7.9496651,36.1873842,Morogoro,Kilosa,Kisanga,Amani,Non-Government
8988,-6.1946383,37.1332733,Morogoro,Kilosa,Berega,Berega,Government
8989,-6.18106,37.1438166,Morogoro,Kilosa,Berega,Bishop Chitemo,Non-Government
8990,-7.309777,36.5335961,Morogoro,Kilosa,Malolo,Chabi,Government
8991,-6.8418333,36.8314966,Morogoro,Kilosa,Masanze,Chabima,Government
8992,-6.9266399,36.9790882,Morogoro,Kilosa,Masanze,Changarawe,Government
8993,-6.7980314,37.0784549,Morogoro,Kilosa,Chanzuru,Chanzuru,Government
8994,-6.2125889,37.2280379,Morogoro,Kilosa,Magubike,Chaumbele,Government
8995,-6.2433569,37.1532649,Morogoro,Kilosa,Magubike,Chimale,Government
8996,-7.5756366,36.9217355,Morogoro,Kilosa,Vidunda,Chonwe,Government
8997,-6.431677,37.408549,Morogoro,Kilosa,Mbigiri,Dakawa Centre,Government
8998,-6.4533267,36.5477254,Morogoro,Kilosa,Masanze,Dinima,Government
8999,-6.896921,36.910606,Morogoro,Kilosa,Masanze,Dodoma,Government
9000,-6.1143133,37.1479766,Morogoro,Kilosa,Berega,Dumbalume,Government
9001,-6.3863787,37.3417423,Morogoro,Kilosa,Dumila,Dumila,Government
9002,-6.3796937,37.3212876,Morogoro,Kilosa,Dumila,Dumila Juu,Government
9003,-6.6692651,37.13165292,Morogoro,Kilosa,Rudewa,Gongoni,Government
9004,-6.56668378,37.1689867,Morogoro,Kilosa,Mvumi,Gongwe,Government
9005,-7.323071,36.5416201,Morogoro,Kilosa,Berega,Holly Cross,Non-Government
9006,-6.2411327,37.2151747,Morogoro,Kilosa,Maguha,Ibindo,Government
9007,-6.8351566,36.7027816,Morogoro,Kilosa,Lumuma,Ibingu,Government
9008,-6.696968,36.99545,Morogoro,Kilosa,Chanzuru,Idete,Government
9009,-6.144147,37.208492,Morogoro,Kilosa,Magubike,Ifunde,Government
9010,-7.4404431,36.9213593,Morogoro,Kilosa,Mikumi,Ihombwe,Government
9011,-6.7649017,37.0349779,Morogoro,Kilosa,Chanzuru,Ilonga Mazoezi,Government
9012,-6.2599254,37.2963623,Morogoro,Kilosa,Maguha,Inyunywe,Government
9013,-7.5642828,36.9577826,Morogoro,Kilosa,Vidunda,Itembe,Government
9014,-7.585983,37.0033334,Morogoro,Kilosa,Kidodi,Iwemba,Government
9015,-7.4347967,36.9977844,Morogoro,Kilosa,Mikumi,Jangwani,Government
9016,-7.3478978,36.5094893,Morogoro,Kilosa,Malolo,Kambarage,Government
9017,-7.659236,36.983827,Morogoro,Kilosa,Ruaha,Kantui,Non-Government
9018,-6.826829,37.030777,Morogoro,Kilosa,Mabwerebwere,Kibaoni,Government
9019,-6.794746,36.701031,Morogoro,Kilosa,Lumuma,Kibasigwa,Government
9020,-6.8301613,36.995761,Morogoro,Kilosa,Mkwatani,Kichangani,Government
9021,-6.6480816,36.7027633,Morogoro,Kilosa,Kidete,Kidete Station,Government
9022,-7.6341842,37.0203315,Morogoro,Kilosa,Ruhembe,Kidogobasi,Government
9023,-7.026433,37.09218,Morogoro,Kilosa,Kilangali,Kiduhi,Government
9024,-6.1621099,37.0043082,Morogoro,Kilosa,Berega,Kiegea,Government
