YEAR,MO,DY,Earth Skin Temperature ©,Temperature at 2 Meters Range (C),All Sky Surface Longwave Downward Irradiance,Precipitation Corrected (mm/day) ,Specific Humidity at 2 Meters (g/kg) ,Surface Pressure (kPa),Wind Speed at 10 Meters Range (m/s) ,Wind Speed at 50 Meters Range (m/s) ,Heating Degree Days Below 0 C (Degree C-d) ,Heating Degree Days Below 18 C (Degree C-d) ,Heating Degree Days Below 18.3 C (Degree C-d) ,All Sky Surface Shortwave Downward Irradiance (W/m^2) ,All Sky Surface Shortwave Diffuse Irradiance (W/m^2) ,All Sky Surface PAR Total (W/m^2) ,All Sky Surface UV Index
2021,5,5,21.19,10.8,375.16,0.47,12.88,89.42,3.35,3.76,0,0,0,250.82,74.61,115.76,2.44
2021,5,6,21.21,11.08,382.7,0.38,13.18,89.53,2.95,3.67,0,0,0,208.48,104.76,95.05,1.93
2021,5,7,20.89,9.73,372.92,1.28,13.49,89.58,3.85,4.3,0,0,0,256.83,75.38,117.98,2.45
2021,5,8,20.16,8.81,361.16,5.16,13.31,89.53,2.41,3.52,0,0,0,274.21,55.28,126.2,2.49
2021,5,9,21.76,11.47,367.98,2.47,13.61,89.5,2.43,5.38,0,0,0,264.92,59.77,121.83,2.43
2021,5,10,21.82,11.44,381.02,0.46,12.88,89.56,3.08,5.42,0,0,0,182,106.66,82.27,1.76
2021,5,11,20.81,12.21,363.09,0.07,11.96,89.66,2.6,4.5,0,0,0,240.83,85.62,108.02,2.14
2021,5,12,20.93,11.86,348.45,0.01,12.08,89.66,2.52,4.75,0,0,0,263.27,76.97,117.77,2.23
2021,5,13,21,12.26,364.05,0.03,11.96,89.63,2.6,5.84,0,0,0,263.73,72.54,119.95,2.3
2021,5,14,21.16,12.02,370.65,0.02,12.51,89.6,3.06,5.12,0,0,0,223,94.46,101.7,2.02
2021,5,15,21.85,12.2,356.41,0.01,13.12,89.57,3.53,5.22,0,0,0,257.46,62.69,117.79,2.35
2021,5,16,21.69,11,362.05,2.84,13.61,89.54,3.02,5.02,0,0,0,239.65,96.69,108.81,2.17
2021,5,17,22.08,11.84,382.35,2.25,13.92,89.53,2.79,4.5,0,0,0,239.61,75.96,111.02,2.2
