"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-17","0.24",",,S","77","H,,S","83",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-18","0.05",",,S","78","H,,S","86",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-19","0.00",",,S","77","H,,S",,,"71",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-20",,,"78","H,,S","83",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-21","0.13",",,S","79","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-22","0.02",",,S","78","H,,S","85",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-23","0.00",",,S","78","H,,S","86",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-24","0.07",",,S","78","H,,S","85",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-25","0.00",",,S","79","H,,S","85",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-26",,,"78","H,,S",,,"70",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-27",,,"78","H,,S","88",",,S","69",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-28",,,"77","H,,S",,,"69",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-29",,,"78","H,,S","89",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-30",,,"79","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-08-31",,,"79","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-01","0.00",",,S","80","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-02",,,"80","H,,S","87",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-03",,,"80","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-04",,,"78","H,,S","86",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-05",,,"80","H,,S","85",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-06",,,"78","H,,S","85",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-07",,,"79","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-08",,,"79","H,,S","87",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-09",,,"81","H,,S",,,"75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-10",,,"80","H,,S","87",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-11",,,"77","H,,S","81",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-12",,,"79","H,,S","85",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-13","0.03",",,S","79","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-14","0.02",",,S","79","H,,S","87",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-15","0.03",",,S","78","H,,S",,,"72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-16","0.00",",,S","80","H,,S","88",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-17",,,"79","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-18","0.00",",,S","79","H,,S",,,"72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-19",,,"80","H,,S","88",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-20",,,"80","H,,S","87",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-21","0.00",",,S","79","H,,S",,,"72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-22","1.18",",,S","78","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-23","0.08",",,S","80","H,,S",,,"73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-24","0.00",",,S","78","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-25",,,"81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-26","0.00",",,S","80","H,,S",,,"73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-27",,,"80","H,,S","89",",,S","71",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-28",,,"79","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-29","0.00",",,S","82","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-09-30","0.00",",,S","81","H,,S","89",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-01",,,"81","H,,S","89",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-02",,,"80","H,,S","88",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-03",,,"81","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-04",,,"80","H,,S","89",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-05",,,"80","H,,S","89",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-06",,,"81","H,,S","90",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-07",,,"80","H,,S","90",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-08","0.00",",,S","80","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-09","0.00",",,S","81","H,,S","88",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-10",,,"80","H,,S","86",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-11",,,"81","H,,S","89",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-12",,,"81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-13","0.04",",,S","82","H,,S","90",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-14","0.16",",,S","81","H,,S","90",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-15","0.00",",,S","81","H,,S","90",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-16",,,"80","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-17",,,"80","H,,S",,,"72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-18",,,"80","H,,S","89",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-19","0.12",",,S","78","H,,S","85",",,S","72",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-20","0.32",",,S","80","H,,S","89",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-21","0.09",",,S","79","H,,S","89",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-22","0.00",",,S","82","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-23",,,"80","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-24",,,"81","H,,S",,,"73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-25",,,"81","H,,S","90",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-26",,,"80","H,,S","87",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-27","0.00",",,S","82","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-28","0.00",",,S","81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-29",,,"82","H,,S","92",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-30",,,"81","H,,S",,,"76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-10-31",,,"82","H,,S","89",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-01",,,"83","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-02",,,"80","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-03",,,"82","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-04",,,"82","H,,S",,,"76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-05",,,"84","H,,S","91",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-06",,,"83","H,,S","91",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-07",,,"82","H,,S","91",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-08",,,"81","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-09",,,"82","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-10",,,"82","H,,S","88",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-11",,,"83","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-12",,,"83","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-13",,,"83","H,,S","90",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-14",,,"83","H,,S","91",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-15",,,"82","H,,S","92",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-16",,,"82","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-17",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-18",,,"82","H,,S","91",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-19",,,"84","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-20",,,"84","H,,S","91",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-21",,,"83","H,,S",,,"75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-22",,,"83","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-23",,,"85","H,,S","94",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-24",,,"84","H,,S","90",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-25",,,"84","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-26",,,"84","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-27",,,"84","H,,S","93",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-28",,,"81","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-29",,,"81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-11-30",,,"81","H,,S","88",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-01",,,"81","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-02",,,"83","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-03","0.01",",,S","81","H,,S","86",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-04","0.35",",,S","81","H,,S","87",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-05","0.76",",,S","82","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-06","0.02",",,S","83","H,,S","90",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-07","0.00",",,S","83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-08","1.07",",,S","80","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-09","0.00",",,S","83","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-10",,,"82","H,,S","89",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-11",,,"82","H,,S","88",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-12","0.50",",,S","78","H,,S","88",",,S","75",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-13","0.00",",,S","78","H,,S","84",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-14","0.28",",,S","80","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-15","0.08",",,S","81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-16","1.70",",,S","82","H,,S","88",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-17","0.19",",,S","82","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-18","3.90",",,S","84","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-19","0.00",",,S","83","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-20","0.28",",,S","82","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-21","0.28",",,S","82","H,,S","87",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-22","1.30",",,S","83","H,,S","90",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-23","0.05",",,S","83","H,,S",,,"76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-24","0.02",",,S","84","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-25","0.00",",,S","83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-26","0.59",",,S","80","H,,S","88",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-27","0.00",",,S","81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-28","0.16",",,S","83","H,,S","89",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-29","0.02",",,S","85","H,,S","93",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-30","0.00",",,S","85","H,,S","92",",,S","80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2021-12-31",,,"84","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-01","0.09",",,S","85","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-02",,,"85","H,,S",,,"79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-03",,,"84","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-04",,,"84","H,,S","93",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-05",,,"84","H,,S","91",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-06",,,"85","H,,S","94",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-07",,,"85","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-08",,,"85","H,,S","93",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-09",,,"85","H,,S","92",",,S","80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-10",,,"84","H,,S","92",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-11",,,"85","H,,S","93",",,S","80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-12",,,"85","H,,S",,,"80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-13",,,"85","H,,S","93",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-14",,,"85","H,,S","93",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-15",,,"85","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-16",,,"85","H,,S","94",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-17",,,"86","H,,S","96",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-18",,,"85","H,,S",,,"80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-19",,,"80","H,,S",,,"74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-20","0.67",",,S","83","H,,S","91",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-21","2.62",",,S","79","H,,S","85",",,S","73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-22","0.39",",,S","80","H,,S",,,"73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-23","2.14",",,S","79","H,,S","88",",,S","74",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-24","0.00",",,S","83","H,,S","89",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-25",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-26",,,"82","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-27",,,"83","H,,S",,,"76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-28",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-29",,,"83","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-30",,,"81","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-01-31",,,"82","H,,S","88",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-01",,,"83","H,,S","89",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-02",,,"83","H,,S","90",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-03",,,"83","H,,S","90",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-04",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-05","2.13",",,S","78","H,,S",,,"73",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-06","0.03",",,S","82","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-07","0.22",",,S","82","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-08","0.00",",,S","83","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-09",,,"83","H,,S","90",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-10",,,"83","H,,S","91",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-11",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-12",,,"82","H,,S","88",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-13",,,"82","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-14",,,"83","H,,S","90",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-15",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-16",,,"84","H,,S",,,"79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-17",,,"85","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-18",,,"84","H,,S","90",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-19",,,"84","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-20",,,"85","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-21",,,"86","H,,S","97",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-22","0.07",",,S","83","H,,S","87",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-23","0.00",",,S","83","H,,S","88",",,S","80",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-24",,,"82","H,,S","86",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-25",,,"83","H,,S","90",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-26",,,"84","H,,S","92",",,S","77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-27",,,"85","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-02-28",,,"85","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-01",,,"84","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-02",,,"84","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-03",,,"84","H,,S",,,"77",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-04",,,"84","H,,S","94",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-05",,,"84","H,,S","91",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-06",,,"84","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-07",,,"84","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-08",,,"84","H,,S","91",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-09",,,"84","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-10",,,"85","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-11",,,"84","H,,S","94",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-12",,,"85","H,,S","93",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-13",,,"84","H,,S","92",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-14",,,"85","H,,S","93",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-15",,,"85","H,,S","94",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-16",,,"84","H,,S","94",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-17",,,"85","H,,S","94",",,S",,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-18",,,"85","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-19",,,"83","H,,S",,,,
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-20",,,"85","H,,S","95",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-21",,,"84","H,,S","89",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-22","0.72",",,S","84","H,,S",,,"78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-23","0.28",",,S","84","H,,S","90",",,S","76",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-24","0.00",",,S","85","H,,S","92",",,S","78",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-25",,,"85","H,,S","93",",,S","79",",,S"
"TZM00063870","ZANZIBAR, TZ","-6.222","39.225","16.5","2022-03-26",,,"85","H,,S","92",",,S","79",",,S"
